timestamp,unique_id,status,image_name
2026-03-04 13:52:13,UID_20260304135206_B5B7FB,STAY,UID_20260304135206_B5B7FB_001.jpg
2026-03-04 13:52:38,UID_20260304135206_B5B7FB,MOVING,UID_20260304135206_B5B7FB_002.jpg
2026-03-04 13:52:39,UID_20260304135206_B5B7FB,MOVING,UID_20260304135206_B5B7FB_003.jpg
