timestamp,unique_id,status,image_name
2026-03-04 15:01:43,UID_20260304150140_70BFEB,MOVING,UID_20260304150140_70BFEB_001.jpg
2026-03-04 15:01:45,UID_20260304150140_70BFEB,MOVING,UID_20260304150140_70BFEB_002.jpg
