timestamp,unique_id,status,image_name
2026-03-05 11:59:50,UID_20260305115949_1EFAD7,MOVING,UID_20260305115949_1EFAD7_001.jpg
2026-03-05 11:59:53,UID_20260305115949_1EFAD7,MOVING,UID_20260305115949_1EFAD7_002.jpg
2026-03-05 11:59:53,UID_20260305115949_1EFAD7,MOVING,UID_20260305115949_1EFAD7_003.jpg
