timestamp,unique_id,status,image_name
2026-03-04 13:26:02,UID_20260304132559_F9F000,MOVING,UID_20260304132559_F9F000_001.jpg
2026-03-04 13:26:31,UID_20260304132559_F9F000,STAY,UID_20260304132559_F9F000_002.jpg
