timestamp,unique_id,status,image_name
2026-03-04 14:22:15,UID_20260304142211_09A8BE,STAY,UID_20260304142211_09A8BE_001.jpg
2026-03-04 14:22:16,UID_20260304142211_09A8BE,MOVING,UID_20260304142211_09A8BE_002.jpg
