timestamp,unique_id,status,image_name
2026-03-05 13:48:28,UID_20260305134825_03F790,MOVING,UID_20260305134825_03F790_001.jpg
2026-03-05 13:48:29,UID_20260305134825_03F790,MOVING,UID_20260305134825_03F790_002.jpg
2026-03-05 13:48:31,UID_20260305134825_03F790,MOVING,UID_20260305134825_03F790_003.jpg
