timestamp,unique_id,status,image_name
2026-03-04 13:52:04,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_001.jpg
2026-03-04 13:52:06,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_002.jpg
2026-03-04 13:52:28,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_003.jpg
2026-03-04 13:52:37,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_004.jpg
2026-03-04 13:52:38,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_005.jpg
2026-03-04 13:52:56,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_006.jpg
2026-03-04 13:53:00,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_007.jpg
2026-03-04 13:53:03,UID_20260304135204_B4B717,MOVING,UID_20260304135204_B4B717_008.jpg
2026-03-04 13:53:06,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_009.jpg
2026-03-04 13:53:07,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_010.jpg
2026-03-04 13:53:10,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_011.jpg
2026-03-04 13:53:11,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_012.jpg
2026-03-04 13:53:12,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_013.jpg
2026-03-04 13:53:14,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_014.jpg
2026-03-04 13:53:15,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_015.jpg
2026-03-04 13:53:16,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_016.jpg
2026-03-04 13:53:19,UID_20260304135204_B4B717,MOVING,UID_20260304135204_B4B717_017.jpg
2026-03-04 13:53:20,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_018.jpg
2026-03-04 13:53:29,UID_20260304135204_B4B717,MOVING,UID_20260304135204_B4B717_019.jpg
2026-03-04 13:53:31,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_020.jpg
2026-03-04 13:53:34,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_021.jpg
2026-03-04 13:53:39,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_022.jpg
2026-03-04 13:53:41,UID_20260304135204_B4B717,MOVING,UID_20260304135204_B4B717_023.jpg
2026-03-04 13:53:43,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_024.jpg
2026-03-04 13:54:00,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_025.jpg
2026-03-04 13:54:08,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_026.jpg
2026-03-04 13:54:09,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_027.jpg
2026-03-04 13:54:12,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_028.jpg
2026-03-04 13:54:20,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_029.jpg
2026-03-04 13:54:22,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_030.jpg
2026-03-04 13:54:24,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_031.jpg
2026-03-04 13:54:26,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_032.jpg
2026-03-04 13:54:27,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_033.jpg
2026-03-04 13:54:29,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_034.jpg
2026-03-04 13:54:31,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_035.jpg
2026-03-04 13:54:43,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_036.jpg
2026-03-04 13:54:45,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_037.jpg
2026-03-04 13:55:01,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_038.jpg
2026-03-04 13:55:03,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_039.jpg
2026-03-04 13:55:10,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_040.jpg
2026-03-04 13:55:21,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_041.jpg
2026-03-04 13:55:38,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_042.jpg
2026-03-04 13:55:40,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_043.jpg
2026-03-04 13:55:43,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_044.jpg
2026-03-04 13:55:45,UID_20260304135204_B4B717,MOVING,UID_20260304135204_B4B717_045.jpg
2026-03-04 13:55:49,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_046.jpg
2026-03-04 13:55:53,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_047.jpg
2026-03-04 13:55:56,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_048.jpg
2026-03-04 13:55:58,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_049.jpg
2026-03-04 13:56:00,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_050.jpg
2026-03-04 13:56:05,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_051.jpg
2026-03-04 13:56:06,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_052.jpg
2026-03-04 13:56:07,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_053.jpg
2026-03-04 13:56:08,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_054.jpg
2026-03-04 13:56:10,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_055.jpg
2026-03-04 13:56:14,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_056.jpg
2026-03-04 13:56:19,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_057.jpg
2026-03-04 13:56:21,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_058.jpg
2026-03-04 13:56:23,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_059.jpg
2026-03-04 13:56:25,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_060.jpg
2026-03-04 13:56:26,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_061.jpg
2026-03-04 13:56:28,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_062.jpg
2026-03-04 13:56:29,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_063.jpg
2026-03-04 13:56:32,UID_20260304135204_B4B717,MOVING,UID_20260304135204_B4B717_064.jpg
2026-03-04 13:56:33,UID_20260304135204_B4B717,MOVING,UID_20260304135204_B4B717_065.jpg
