timestamp,unique_id,status,image_name
2026-03-05 10:47:53,UID_20260305104751_58E90B,MOVING,UID_20260305104751_58E90B_001.jpg
2026-03-05 10:48:00,UID_20260305104751_58E90B,MOVING,UID_20260305104751_58E90B_002.jpg
